13-03 A 09 hrs.xlsx;12/03/2023;00:00:00;11,7;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;00:30:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;01:00:00;11,9;58,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;01:30:00;11,9;58,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;02:00:00;11,9;58,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;02:30:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;03:00:00;11,9;58;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;03:30:00;11,9;58;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;04:00:00;11,9;58;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;04:30:00;12;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;05:00:00;11,5;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;05:30:00;11,5;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;06:00:00;11,7;58,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;06:30:00;11,8;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;07:00:00;11,9;58;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;07:30:00;11,9;58;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;08:00:00;11,8;58;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;08:30:00;12;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;09:00:00;11,7;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;09:30:00;11,7;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;10:00:00;11,7;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;10:30:00;11,9;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;11:00:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;11:30:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;12:00:00;11,7;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;12:30:00;12;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;13:00:00;11,7;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;13:30:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;14:00:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;14:30:00;12;59,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;15:00:00;12,1;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;15:30:00;12,1;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;16:00:00;11,9;59;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;16:30:00;12;60;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;17:00:00;12;60,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;17:30:00;11,9;60,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;18:00:00;11,8;60,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;18:30:00;11,8;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;19:00:00;11,8;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;19:30:00;11,7;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;20:00:00;11,8;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;20:30:00;11,8;61,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;21:00:00;11,7;61,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;21:30:00;11,7;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;22:00:00;11,6;60;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;22:30:00;12;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;23:00:00;11,6;61;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;23:30:00;11,5;60,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;00:00:00;11,6;60;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;00:30:00;11,8;60,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;01:00:00;11,7;59,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;01:30:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;02:00:00;11,7;59;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;02:30:00;11,8;60,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;03:00:00;12;59,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;03:30:00;11,4;59,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;04:00:00;11,4;59;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;04:30:00;12;60;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;05:00:00;11,4;60;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;05:30:00;11,3;59,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;06:00:00;11,5;59;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;06:30:00;11,8;59,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;07:00:00;12;58,5;RS1-002
13-03 A 09 hrs.xlsx;13/03/2023;07:30:00;11,9;58,5;RS1-002
13-03 A 09 hrs.xlsx;12/03/2023;00:00:00;10,5;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;00:30:00;11,9;64;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;01:00:00;10,8;61;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;01:30:00;10,7;62;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;02:00:00;10,6;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;02:30:00;11,9;63,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;03:00:00;11,2;60,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;03:30:00;10,8;62;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;04:00:00;10,8;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;04:30:00;12;64;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;05:00:00;10,6;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;05:30:00;10,6;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;06:00:00;10,5;62;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;06:30:00;11,9;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;07:00:00;11;60,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;07:30:00;10,6;62;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;08:00:00;10,6;62;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;08:30:00;12,1;63,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;09:00:00;10,7;62;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;09:30:00;10,7;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;10:00:00;10,5;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;10:30:00;12,1;64;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;11:00:00;11;63,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;11:30:00;10,7;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;12:00:00;10,5;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;12:30:00;12,1;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;13:00:00;10,8;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;13:30:00;11;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;14:00:00;10,8;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;14:30:00;12,1;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;15:00:00;12,1;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;15:30:00;11,2;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;16:00:00;11;63;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;16:30:00;12,3;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;17:00:00;11,2;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;17:30:00;10,9;64;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;18:00:00;10,7;64;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;18:30:00;11,7;65;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;19:00:00;11,2;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;19:30:00;11,2;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;20:00:00;11;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;20:30:00;12,1;65;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;21:00:00;11,2;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;21:30:00;10,8;64,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;22:00:00;10,6;63,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;22:30:00;12;65;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;23:00:00;11;64;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;23:30:00;10,6;64;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;00:00:00;10,6;63;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;00:30:00;12;64,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;01:00:00;10,7;62,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;01:30:00;10,7;63;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;02:00:00;10,6;63;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;02:30:00;11,8;65;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;03:00:00;11,9;62;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;03:30:00;10,6;62;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;04:00:00;10,5;62,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;04:30:00;12;64;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;05:00:00;10,6;62,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;05:30:00;10,5;63;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;06:00:00;10,4;62,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;06:30:00;11,9;63,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;07:00:00;11,2;60,5;RS1-010
13-03 A 09 hrs.xlsx;13/03/2023;07:30:00;10,8;62,5;RS1-010
13-03 A 09 hrs.xlsx;12/03/2023;00:00:00;11,8;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;00:30:00;11,9;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;01:00:00;12,1;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;01:30:00;11,9;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;02:00:00;11,8;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;02:30:00;11,7;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;03:00:00;12,1;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;03:30:00;11,9;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;04:00:00;11,7;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;04:30:00;11,9;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;05:00:00;11,8;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;05:30:00;11,7;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;06:00:00;11,8;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;06:30:00;11,9;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;07:00:00;12,1;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;07:30:00;12,1;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;08:00:00;11,9;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;08:30:00;12,1;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;09:00:00;12;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;09:30:00;12;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;10:00:00;12,1;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;10:30:00;12,1;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;11:00:00;12,2;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;11:30:00;12;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;12:00:00;11,9;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;12:30:00;12,1;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;13:00:00;11,9;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;13:30:00;12,1;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;14:00:00;12,2;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;14:30:00;12,3;58,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;15:00:00;12,3;57,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;15:30:00;12,3;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;16:00:00;12,2;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;16:30:00;12,2;59,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;17:00:00;12,2;59,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;17:30:00;12,2;59,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;18:00:00;12,2;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;18:30:00;12,2;60,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;19:00:00;12,2;60;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;19:30:00;12,2;60;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;20:00:00;12,1;59,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;20:30:00;12,2;61;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;21:00:00;12,2;60,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;21:30:00;12,1;60;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;22:00:00;12,1;59;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;22:30:00;12,1;60,5;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;23:00:00;11,9;60;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;23:30:00;11,9;59,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;00:00:00;11,9;59;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;00:30:00;12;59;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;01:00:00;12;59;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;01:30:00;12;59;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;02:00:00;11,9;58,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;02:30:00;11,7;59,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;03:00:00;12,1;59,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;03:30:00;11,8;58,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;04:00:00;11,4;58;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;04:30:00;11,8;59,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;05:00:00;11,7;59,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;05:30:00;11,7;58,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;06:00:00;11,8;57,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;06:30:00;11,9;58,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;07:00:00;12,1;58,5;RS1-020
13-03 A 09 hrs.xlsx;13/03/2023;07:30:00;12,1;58;RS1-020
13-03 A 09 hrs.xlsx;12/03/2023;00:00:00;11,8;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;00:30:00;11,7;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;01:00:00;12;58;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;01:30:00;11,7;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;02:00:00;11,4;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;02:30:00;11,6;60;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;03:00:00;11,7;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;03:30:00;11,5;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;04:00:00;11,4;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;04:30:00;11,8;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;05:00:00;11;61,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;05:30:00;11,8;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;06:00:00;11,6;58;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;06:30:00;11,6;58,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;07:00:00;11,9;58;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;07:30:00;11,7;58,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;08:00:00;11,4;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;08:30:00;11,8;58,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;09:00:00;11,6;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;09:30:00;11,9;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;10:00:00;11,6;58;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;10:30:00;11,9;57,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;11:00:00;11,7;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;11:30:00;11,7;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;12:00:00;11,5;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;12:30:00;12;58,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;13:00:00;11,4;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;13:45:00;12,1;58,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;14:15:00;12,1;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;14:45:00;11,8;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;15:15:00;12,2;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;15:45:00;11,7;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;16:15:00;12,1;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;16:45:00;12;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;17:15:00;11,6;61;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;17:45:00;11,6;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;18:15:00;12;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;18:45:00;11,8;61;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;19:15:00;11,9;61;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;19:45:00;11,8;60;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;20:15:00;11,9;60,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;20:45:00;12;60;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;21:15:00;11,4;61;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;21:45:00;11,4;60;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;22:15:00;12;59,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;22:45:00;11,8;59;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;23:15:00;11,4;61,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;23:45:00;11,4;60;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;00:15:00;11,8;59,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;00:45:00;11,8;59;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;01:15:00;12;59,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;01:45:00;11,7;59,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;02:15:00;11,3;60,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;02:45:00;11,9;59,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;03:15:00;11,1;59,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;03:45:00;10,9;60,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;04:15:00;11,4;60;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;04:45:00;11;60;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;05:15:00;11,2;60,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;05:45:00;11,2;59,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;06:15:00;11,6;59;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;06:45:00;11,8;58,5;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;07:15:00;12;60;RS1-030
13-03 A 09 hrs.xlsx;13/03/2023;07:45:00;12,1;58,5;RS1-030
13-03 A 09 hrs.xlsx;12/03/2023;00:00:00;11;59,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;00:30:00;10,5;62,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;01:00:00;10,6;63;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;01:30:00;11,9;61;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;02:00:00;10,5;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;02:30:00;10,6;63;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;03:00:00;10,6;63,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;03:30:00;11,2;60,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;04:00:00;11,1;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;04:30:00;11,4;61;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;05:00:00;10,6;65;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;05:30:00;11,7;60;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;06:00:00;11;59;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;06:30:00;10,6;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;07:00:00;11;63;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;07:30:00;10,8;60,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;08:00:00;10,6;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;08:30:00;10,9;62,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;09:00:00;11,2;64,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;09:30:00;11,3;59,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;10:00:00;10,7;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;10:30:00;11,8;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;11:00:00;11,2;62,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;11:30:00;10,8;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;12:00:00;10,5;63,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;12:30:00;10,8;63,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;13:00:00;10,6;64,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;13:30:00;11,7;61;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;14:00:00;10,9;62,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;14:30:00;11;63,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;15:00:00;11,7;63;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;15:30:00;11,3;61,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;16:00:00;11;63,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;16:30:00;11,9;63;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;17:00:00;11,9;64;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;17:30:00;11,3;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;18:00:00;10,7;64,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;18:30:00;11;65,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;19:00:00;11,6;64,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;19:30:00;11,5;62,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;20:00:00;11,5;63,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;20:30:00;11,3;64;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;21:00:00;11,5;64;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;21:30:00;11,7;62,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;22:00:00;11,8;61;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;22:30:00;11,5;62;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;23:00:00;10,6;65;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;23:30:00;11,6;62;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;00:00:00;10,9;60,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;00:30:00;10,6;63,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;01:00:00;10,4;64,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;01:30:00;11,9;61,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;02:00:00;10,4;62,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;02:30:00;10,5;64;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;03:00:00;10,5;64;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;03:30:00;10,8;62,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;04:00:00;10,9;62;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;04:30:00;11,6;60,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;05:00:00;10,3;65;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;05:30:00;11,5;61;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;06:00:00;11,9;59;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;06:30:00;10,6;62,5;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;07:00:00;11,3;63;RS1-040
13-03 A 09 hrs.xlsx;13/03/2023;07:30:00;11,5;60,5;RS1-040
13-03 A 09 hrs.xlsx;12/03/2023;00:00:00;12,1;59;RS1-050
13-03 A 09 hrs.xlsx;12/03/2023;00:30:00;11,6;60,5;RS1-050
13-03 A 09 hrs.xlsx;12/03/2023;01:00:00;11,8;59,5;RS1-050
13-03 A 09 hrs.xlsx;12/03/2023;01:30:00;12,2;60,5;RS1-050
13-03 A 09 hrs.xlsx;12/03/2023;02:00:00;11,6;60;RS1-050
13-03 A 09 hrs.xlsx;12/03/2023;02:30:00;11,6;61;RS1-050
13-03 A 09 hrs.xlsx;12/03/2023;03:00:00;11,6;60,5;RS1-050
